case:concept:name,trace,start_time,end_time,app_type,duration_hours,has_accepted,has_denied,has_cancelled,is_success,edit_distance,norm_distance,rework_events,trace_len,is_non_success,deviation_band
Application_592083089,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Cancelled', 'O_Sent', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-03-16 14:00:40.878000+00:00,2016-04-16 06:14:09.393000+00:00,New credit,736.2245875,True,False,True,False,15,0.6521739130434783,0,23,True,very_high
Application_592136373,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'W_Call after offers', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-10-01 09:03:17.495000+00:00,2016-10-04 10:19:37.170000+00:00,Limit raise,73.27213194444444,True,False,False,True,4,0.25,2,16,False,medium
Application_592185579,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-01-12 21:27:47.493000+00:00,2016-01-28 11:10:18.190000+00:00,New credit,373.70852694444443,True,True,False,False,5,0.38461538461538464,1,13,True,medium
Application_592195351,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-07-27 12:30:20.826000+00:00,2016-08-08 05:38:54.386000+00:00,New credit,281.14265555555556,True,False,False,True,3,0.2,2,15,False,low
Application_59225008,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-06-06 13:18:42.955000+00:00,2016-06-21 11:29:37.818000+00:00,Limit raise,358.1819063888889,True,False,False,True,6,0.375,3,16,False,medium
Application_592252714,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-08-12 15:13:03.118000+00:00,2016-08-19 10:51:18.745000+00:00,New credit,163.63767416666667,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_592253335,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-03-08 13:18:51.541000+00:00,2016-03-17 08:41:59.219000+00:00,New credit,211.3854661111111,True,True,False,False,3,0.23076923076923078,1,13,True,medium
Application_592419128,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-25 14:30:02.820000+00:00,2016-03-01 11:02:07.226000+00:00,New credit,116.53455722222223,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_592450149,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-12-13 20:30:37.925000+00:00,2016-12-27 08:16:42.462000+00:00,New credit,323.76792694444447,True,False,False,True,7,0.3684210526315789,4,19,False,medium
Application_592481165,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-10-12 13:22:46.691000+00:00,2016-11-12 07:00:23.028000+00:00,New credit,737.6267602777777,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_592533899,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-03-07 19:30:51.762000+00:00,2016-03-18 13:22:00.151000+00:00,New credit,257.85233027777775,True,True,False,False,6,0.375,3,16,True,medium
Application_592572289,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'O_Refused')",2016-06-30 12:14:38.614000+00:00,2016-07-12 10:07:37.075000+00:00,New credit,285.8829058333333,True,True,False,False,7,0.4666666666666667,0,15,True,high
Application_592605828,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'O_Refused')",2016-10-31 10:54:07.827000+00:00,2016-11-24 06:56:23.916000+00:00,New credit,572.0378025,True,True,False,False,8,0.47058823529411764,0,17,True,high
Application_592613102,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'W_Call incomplete files')",2016-09-27 16:25:28.863000+00:00,2016-11-16 06:56:27.840000+00:00,New credit,1190.5163825,True,False,True,False,12,0.5454545454545454,4,22,True,high
Application_592637105,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-12-27 14:51:14.082000+00:00,2017-01-04 13:31:06.411000+00:00,New credit,190.66453583333333,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_592767974,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-08-09 15:28:08.120000+00:00,2016-09-02 09:24:23.490000+00:00,Limit raise,569.9376027777778,True,True,False,False,6,0.375,3,16,True,medium
Application_592820539,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-04 17:01:18.217000+00:00,2016-07-28 09:26:15.850000+00:00,New credit,568.4160091666666,True,False,False,True,6,0.375,0,16,False,medium
Application_592840232,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-07-14 07:53:27.142000+00:00,2016-08-11 13:20:44.644000+00:00,New credit,677.4548616666666,True,False,False,True,14,0.5384615384615384,4,26,False,high
Application_592867023,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-01 11:35:12.333000+00:00,2016-10-20 06:07:45.743000+00:00,New credit,450.54261388888887,True,False,False,True,4,0.2857142857142857,2,14,False,medium
Application_592880238,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Returned', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-06-08 07:59:51.380000+00:00,2016-07-08 13:35:17.767000+00:00,Limit raise,725.5906630555556,True,False,False,True,13,0.5652173913043478,5,23,False,high
Application_592900127,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-04-15 09:06:33.690000+00:00,2016-04-29 12:48:09.623000+00:00,Limit raise,339.6933147222222,True,False,False,True,4,0.25,3,16,False,medium
Application_593154546,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-01-25 09:31:33.730000+00:00,2016-02-02 10:42:25.111000+00:00,Limit raise,193.1809391666667,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_593221724,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-07-29 17:42:53.028000+00:00,2016-08-25 07:23:38.725000+00:00,Limit raise,637.6793602777778,True,False,False,True,0,0.0,0,12,False,low
Application_593223294,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'A_Incomplete')",2016-12-30 13:51:57.056000+00:00,2017-01-17 07:13:13.288000+00:00,New credit,425.3545088888889,True,False,False,True,6,0.42857142857142855,3,14,False,high
Application_593294637,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-08-12 11:03:51.378000+00:00,2016-09-01 08:17:53.666000+00:00,Limit raise,477.23396888888885,True,False,False,True,0,0.0,0,12,False,low
Application_593391703,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-23 08:52:01.042000+00:00,2016-08-30 06:49:12.945000+00:00,New credit,909.9533063888889,True,False,False,True,10,0.5,1,20,False,high
Application_593445386,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-06-08 18:22:35.758000+00:00,2016-06-22 07:35:56.050000+00:00,New credit,325.2223033333333,True,False,False,True,2,0.14285714285714285,2,14,False,low
Application_593449510,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Denied', 'O_Refused')",2016-02-09 12:13:21.204000+00:00,2016-02-11 19:18:06.002000+00:00,New credit,55.07911055555556,True,True,False,False,6,0.5,0,10,True,high
Application_593488117,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Returned', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-04-11 18:15:34.041000+00:00,2016-04-18 08:27:36.086000+00:00,New credit,158.20056805555558,True,False,False,True,12,0.5,5,24,False,high
Application_593504885,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled', 'W_Call after offers')",2016-12-28 14:38:42.558000+00:00,2016-12-28 16:25:09.902000+00:00,New credit,1.7742622222222222,True,False,True,False,5,0.4166666666666667,0,12,True,high
Application_593511436,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-08-01 09:05:58.731000+00:00,2016-08-16 14:04:34.422000+00:00,New credit,364.97658083333334,True,False,True,False,7,0.4117647058823529,1,17,True,high
Application_593542788,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-02-15 08:12:10.319000+00:00,2016-02-22 06:30:44.598000+00:00,New credit,166.30952194444444,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_593579163,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-04-03 09:58:48.539000+00:00,2016-05-06 06:00:15.963000+00:00,New credit,788.0242844444444,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_593651416,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Returned', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-05-24 17:43:00.158000+00:00,2016-06-03 08:39:36.522000+00:00,New credit,230.94343444444442,True,False,False,True,8,0.4,1,20,False,medium
Application_593655901,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-01-02 21:46:09.069000+00:00,2016-02-29 07:01:55.180000+00:00,New credit,1377.262808611111,True,False,True,False,9,0.6,0,15,True,high
Application_593761962,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-10 11:20:38.253000+00:00,2016-03-12 07:08:10.764000+00:00,New credit,739.7923641666666,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_593935959,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-12-12 21:47:34.202000+00:00,2017-01-27 07:00:07.127000+00:00,New credit,1089.2091458333332,True,False,True,False,15,0.6521739130434783,0,23,True,very_high
Application_593978944,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused')",2016-07-23 15:32:14.326000+00:00,2016-08-23 06:03:21.529000+00:00,New credit,734.5186675000001,True,True,False,False,6,0.42857142857142855,1,14,True,high
Application_594032894,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-12-24 10:18:34.469000+00:00,2017-01-23 10:57:26.224000+00:00,New credit,720.6477097222222,True,False,False,True,14,0.5384615384615384,5,26,False,high
Application_594099387,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-02-27 15:13:45.162000+00:00,2016-03-21 10:59:22.258000+00:00,New credit,547.7603044444444,True,True,False,False,7,0.4117647058823529,1,17,True,high
Application_594185536,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-08-03 12:07:23.879000+00:00,2016-08-25 11:47:44.578000+00:00,Limit raise,527.6724163888889,True,False,False,True,0,0.0,0,12,False,low
Application_594254887,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-05-31 07:15:29.849000+00:00,2016-07-01 06:18:51.740000+00:00,Limit raise,743.0560808333333,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_594429699,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'W_Call incomplete files')",2016-01-20 21:29:18.489000+00:00,2016-02-11 08:34:10.289000+00:00,New credit,515.0810555555556,True,False,True,False,23,0.696969696969697,3,33,True,very_high
Application_594434634,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-01-25 09:00:06.569000+00:00,2016-02-05 14:56:54.210000+00:00,New credit,269.94656694444444,True,False,False,True,8,0.4444444444444444,2,18,False,high
Application_594453320,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-04-11 09:51:18.367000+00:00,2016-05-13 12:49:35.216000+00:00,Limit raise,770.9713469444445,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_594581112,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-30 21:23:36.775000+00:00,2016-11-01 07:00:15.598000+00:00,New credit,753.6107841666666,True,False,True,False,6,0.5,0,12,True,high
Application_594779922,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-05 10:50:54.919000+00:00,2016-10-06 06:00:37.915000+00:00,New credit,739.1619433333333,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_594800690,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-08-23 11:16:52.148000+00:00,2016-10-10 13:05:02.546000+00:00,New credit,1153.8028883333334,True,False,False,True,13,0.5652173913043478,4,23,False,high
Application_594825338,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-18 16:34:34.667000+00:00,2016-08-19 06:00:39.349000+00:00,New credit,757.4346338888889,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_594885183,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-04-22 06:43:54.262000+00:00,2016-05-02 07:36:28.048000+00:00,New credit,240.87605166666665,True,True,False,False,4,0.2857142857142857,1,14,True,medium
Application_594920985,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-04 14:42:19.168000+00:00,2016-07-14 14:38:39.324000+00:00,New credit,239.9389322222222,True,False,False,True,5,0.29411764705882354,1,17,False,medium
Application_595113390,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-10-01 06:22:40.634000+00:00,2016-10-17 10:33:57.383000+00:00,New credit,388.18798583333336,True,False,False,True,5,0.3333333333333333,2,15,False,medium
Application_595188783,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-02 07:49:59.815000+00:00,2016-07-13 14:20:01.018000+00:00,New credit,270.5003341666667,True,False,False,True,5,0.29411764705882354,0,17,False,medium
Application_595243250,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent')",2016-12-28 14:13:27.365000+00:00,2017-01-25 18:33:38.096000+00:00,New credit,676.3363141666667,True,False,False,True,8,0.5333333333333333,0,15,False,high
Application_59529029,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-09-20 18:08:51.022000+00:00,2016-10-04 07:38:36.590000+00:00,New credit,325.4959911111111,True,False,False,True,9,0.42857142857142855,3,21,False,high
Application_595320620,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-05-17 16:49:50.823000+00:00,2016-06-18 06:27:50.036000+00:00,New credit,757.6331147222222,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_595363130,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-11-08 08:23:31.217000+00:00,2016-11-18 14:47:20.219000+00:00,New credit,246.396945,True,True,False,False,2,0.16666666666666666,0,12,True,low
Application_595364898,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-09-28 19:50:36.875000+00:00,2016-10-24 05:19:23.243000+00:00,New credit,609.4795466666666,True,False,False,True,5,0.29411764705882354,2,17,False,medium
Application_595376428,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-07-25 11:58:25.596000+00:00,2016-08-10 10:00:42.104000+00:00,New credit,382.03791888888884,True,True,False,False,6,0.42857142857142855,1,14,True,high
Application_595434665,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-02-10 11:35:56.719000+00:00,2016-02-22 06:31:15.097000+00:00,New credit,282.9217716666667,True,False,False,True,6,0.3333333333333333,1,18,False,medium
Application_595612823,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-12-13 14:10:15.922000+00:00,2017-01-14 07:00:08.611000+00:00,Limit raise,760.8313025,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_595629255,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-04-12 19:03:55.280000+00:00,2016-04-21 11:40:28.208000+00:00,New credit,208.60914666666665,True,False,False,True,5,0.29411764705882354,3,17,False,medium
