dataset,global_trace_index,case_id,application_type,case_start_time,case_start_year_week,case_end_time,duration_hours,retained_event_count,distinct_activity_count
BPI Challenge 2017,23894,Application_1450319805,New credit,2016-10-05T11:37:51.741000+00:00,2016-W40,2016-11-05T07:00:19.759000+00:00,739.3744,10,10
BPI Challenge 2017,23895,Application_949023921,New credit,2016-10-05T11:42:22.708000+00:00,2016-W40,2016-10-18T05:11:31.921000+00:00,305.4859,16,15
BPI Challenge 2017,23896,Application_1264902566,New credit,2016-10-05T11:47:47.542000+00:00,2016-W40,2016-11-05T07:00:21.784000+00:00,739.2095,10,10
BPI Challenge 2017,23897,Application_1715884262,New credit,2016-10-05T11:52:16.231000+00:00,2016-W40,2016-10-18T11:16:01.350000+00:00,311.3959,15,15
BPI Challenge 2017,23898,Application_1750066014,New credit,2016-10-05T11:58:33.699000+00:00,2016-W40,2016-11-06T07:00:18.570000+00:00,763.0291,11,11
BPI Challenge 2017,23899,Application_1828802183,New credit,2016-10-05T12:05:23.831000+00:00,2016-W40,2016-12-19T07:00:22.287000+00:00,1794.9162,18,10
BPI Challenge 2017,23900,Application_991756574,Limit raise,2016-10-05T12:12:08.039000+00:00,2016-W40,2016-10-12T11:08:42.860000+00:00,166.943,12,12
BPI Challenge 2017,23901,Application_810348628,New credit,2016-10-05T12:17:55.783000+00:00,2016-W40,2016-10-17T08:12:36.535000+00:00,283.9113,17,14
BPI Challenge 2017,23902,Application_1256946882,Limit raise,2016-10-05T12:22:54.443000+00:00,2016-W40,2016-10-14T08:17:17.024000+00:00,211.9063,12,12
BPI Challenge 2017,23903,Application_863065095,New credit,2016-10-05T12:25:06.235000+00:00,2016-W40,2016-10-20T17:05:53.817000+00:00,364.6799,13,13
BPI Challenge 2017,23904,Application_708279953,New credit,2016-10-05T12:31:33.259000+00:00,2016-W40,2016-10-24T06:34:16.352000+00:00,450.0453,14,14
BPI Challenge 2017,23905,Application_210546815,Limit raise,2016-10-05T12:39:49.011000+00:00,2016-W40,2016-10-14T10:04:39.896000+00:00,213.4141,12,12
BPI Challenge 2017,23906,Application_1565653243,New credit,2016-10-05T12:51:35.194000+00:00,2016-W40,2016-11-22T07:41:52.419000+00:00,1146.8381,20,14
BPI Challenge 2017,23907,Application_1924382044,New credit,2016-10-05T13:13:11.079000+00:00,2016-W40,2016-10-28T08:32:40.380000+00:00,547.3248,26,15
BPI Challenge 2017,23908,Application_492021644,Limit raise,2016-10-05T13:22:39.634000+00:00,2016-W40,2016-10-19T08:56:17.058000+00:00,331.5604,13,13
BPI Challenge 2017,23909,Application_1213205773,New credit,2016-10-05T13:28:17.239000+00:00,2016-W40,2016-11-22T06:55:36.868000+00:00,1145.4555,17,15
BPI Challenge 2017,23910,Application_83968291,New credit,2016-10-05T13:29:12.791000+00:00,2016-W40,2016-10-12T09:08:38.787000+00:00,163.6572,12,12
BPI Challenge 2017,23911,Application_399934391,New credit,2016-10-05T13:29:42.684000+00:00,2016-W40,2016-11-06T07:00:27.421000+00:00,761.5124,15,11
BPI Challenge 2017,23912,Application_362543186,New credit,2016-10-05T13:30:15.225000+00:00,2016-W40,2016-11-03T11:05:54.161000+00:00,693.5941,17,14
BPI Challenge 2017,23913,Application_1784815865,New credit,2016-10-05T13:36:00.308000+00:00,2016-W40,2016-11-05T07:00:10.524000+00:00,737.4028,13,10
BPI Challenge 2017,23914,Application_850651693,New credit,2016-10-05T13:37:55.986000+00:00,2016-W40,2016-10-28T13:46:32.410000+00:00,552.1435,16,13
BPI Challenge 2017,23915,Application_492666721,New credit,2016-10-05T13:39:16.116000+00:00,2016-W40,2016-10-26T15:55:51.226000+00:00,506.2764,22,15
BPI Challenge 2017,23916,Application_267531989,New credit,2016-10-05T13:48:35.716000+00:00,2016-W40,2016-10-28T12:42:15.591000+00:00,550.8944,13,13
BPI Challenge 2017,23917,Application_1342451188,New credit,2016-10-05T14:03:31.247000+00:00,2016-W40,2016-10-19T10:08:30.626000+00:00,332.0832,19,16
BPI Challenge 2017,23918,Application_1960245250,New credit,2016-10-05T14:08:21.238000+00:00,2016-W40,2016-11-11T13:08:48.315000+00:00,887.0075,24,14
BPI Challenge 2017,23919,Application_1717256589,New credit,2016-10-05T14:11:55.445000+00:00,2016-W40,2016-10-28T13:51:13.642000+00:00,551.6551,27,16
BPI Challenge 2017,23920,Application_626884278,New credit,2016-10-05T14:27:00.023000+00:00,2016-W40,2016-11-06T07:00:35.556000+00:00,760.5599,11,11
BPI Challenge 2017,23921,Application_1591164230,Limit raise,2016-10-05T14:34:45.665000+00:00,2016-W40,2016-10-20T09:46:50.751000+00:00,355.2014,12,12
BPI Challenge 2017,23922,Application_2066996378,New credit,2016-10-05T14:35:44.581000+00:00,2016-W40,2016-10-25T14:52:53.781000+00:00,480.2859,19,15
BPI Challenge 2017,23923,Application_1706313428,New credit,2016-10-05T14:37:48.854000+00:00,2016-W40,2016-10-20T13:38:35.744000+00:00,359.013,13,13
BPI Challenge 2017,23924,Application_1742443009,New credit,2016-10-05T14:37:51.382000+00:00,2016-W40,2016-10-13T08:06:40.055000+00:00,185.4802,14,14
BPI Challenge 2017,23925,Application_1290919139,New credit,2016-10-05T14:40:29.245000+00:00,2016-W40,2016-10-24T06:51:32.795000+00:00,448.1843,20,16
BPI Challenge 2017,23926,Application_432430277,New credit,2016-10-05T14:52:58.440000+00:00,2016-W40,2016-11-07T07:00:38.139000+00:00,784.1277,10,10
BPI Challenge 2017,23927,Application_1389708509,New credit,2016-10-05T15:05:01.295000+00:00,2016-W40,2016-10-17T11:35:00.464000+00:00,284.4998,13,13
BPI Challenge 2017,23928,Application_1208524243,New credit,2016-10-05T15:12:04.188000+00:00,2016-W40,2016-10-18T14:11:03.623000+00:00,310.9832,20,15
BPI Challenge 2017,23929,Application_757682522,New credit,2016-10-05T15:13:16.353000+00:00,2016-W40,2016-11-05T07:00:23.644000+00:00,735.7854,10,10
BPI Challenge 2017,23930,Application_1191061971,New credit,2016-10-05T15:13:35.698000+00:00,2016-W40,2016-10-21T12:35:39.899000+00:00,381.3678,13,13
BPI Challenge 2017,23931,Application_757456984,New credit,2016-10-05T15:47:18.992000+00:00,2016-W40,2016-10-12T09:45:56.447000+00:00,161.9771,11,11
BPI Challenge 2017,23932,Application_298129713,New credit,2016-10-05T16:07:23.369000+00:00,2016-W40,2016-11-06T07:00:34.457000+00:00,758.8864,11,11
BPI Challenge 2017,23933,Application_937946586,New credit,2016-10-05T16:11:12.187000+00:00,2016-W40,2016-10-19T09:22:19.414000+00:00,329.1853,13,13
BPI Challenge 2017,23934,Application_242815690,New credit,2016-10-05T16:18:47.455000+00:00,2016-W40,2016-10-17T08:09:44.519000+00:00,279.8492,18,15
BPI Challenge 2017,23935,Application_1644851848,New credit,2016-10-05T16:33:55.370000+00:00,2016-W40,2016-11-06T07:00:21.341000+00:00,758.4405,15,11
BPI Challenge 2017,23936,Application_859428294,New credit,2016-10-05T16:40:01.439000+00:00,2016-W40,2016-11-06T07:00:19.140000+00:00,758.3383,11,11
BPI Challenge 2017,23937,Application_543513898,Limit raise,2016-10-05T16:45:25.293000+00:00,2016-W40,2016-11-06T07:00:19.357000+00:00,758.2484,10,10
BPI Challenge 2017,23938,Application_16757439,New credit,2016-10-05T16:49:14.239000+00:00,2016-W40,2016-10-24T05:59:06.382000+00:00,445.1645,18,14
BPI Challenge 2017,23939,Application_629693731,New credit,2016-10-05T17:07:06.006000+00:00,2016-W40,2016-11-08T07:00:18.869000+00:00,805.8869,10,10
BPI Challenge 2017,23940,Application_480209137,New credit,2016-10-05T17:15:00.134000+00:00,2016-W40,2016-10-24T05:55:18.206000+00:00,444.6717,22,17
BPI Challenge 2017,23941,Application_1705844076,New credit,2016-10-05T17:15:05.870000+00:00,2016-W40,2016-11-06T07:00:17.984000+00:00,757.7534,11,11
BPI Challenge 2017,23942,Application_1194180835,New credit,2016-10-05T17:24:59.245000+00:00,2016-W40,2016-10-24T13:56:14.424000+00:00,452.5209,17,16
BPI Challenge 2017,23943,Application_1375303300,New credit,2016-10-05T17:28:56.708000+00:00,2016-W40,2016-10-24T05:27:46.535000+00:00,443.9805,18,15
BPI Challenge 2017,23944,Application_1017064738,New credit,2016-10-05T17:33:42.477000+00:00,2016-W40,2016-10-19T07:46:27.217000+00:00,326.2124,11,11
BPI Challenge 2017,23945,Application_1292033349,Limit raise,2016-10-05T17:43:01.047000+00:00,2016-W40,2016-10-17T13:44:20.153000+00:00,284.022,16,14
BPI Challenge 2017,23946,Application_1380537001,New credit,2016-10-05T17:47:24.229000+00:00,2016-W40,2016-10-24T06:36:12.854000+00:00,444.8135,19,14
BPI Challenge 2017,23947,Application_2105333511,New credit,2016-10-05T18:02:14.923000+00:00,2016-W40,2016-10-12T15:04:04.947000+00:00,165.0306,13,13
BPI Challenge 2017,23948,Application_1915911926,New credit,2016-10-05T18:02:55.548000+00:00,2016-W40,2016-10-17T08:13:40.449000+00:00,278.1791,21,16
BPI Challenge 2017,23949,Application_1403984783,New credit,2016-10-05T18:18:19.844000+00:00,2016-W40,2016-11-05T07:00:27.595000+00:00,732.7022,10,10
BPI Challenge 2017,23950,Application_214453442,New credit,2016-10-05T18:21:59.429000+00:00,2016-W40,2016-11-06T07:00:23.706000+00:00,756.6401,11,11
BPI Challenge 2017,23951,Application_538816828,New credit,2016-10-05T18:23:52.662000+00:00,2016-W40,2016-10-14T12:23:39.795000+00:00,209.9964,13,13
BPI Challenge 2017,23952,Application_1030639194,New credit,2016-10-05T18:27:58.772000+00:00,2016-W40,2016-10-24T07:13:11.563000+00:00,444.7536,14,14
BPI Challenge 2017,23953,Application_706201656,New credit,2016-10-05T18:28:46.816000+00:00,2016-W40,2016-10-12T18:09:22.945000+00:00,167.6767,17,13
BPI Challenge 2017,23954,Application_1818700890,New credit,2016-10-05T18:45:29.626000+00:00,2016-W40,2016-12-01T18:58:19.935000+00:00,1368.214,22,16
BPI Challenge 2017,23955,Application_200956558,New credit,2016-10-05T18:48:57.653000+00:00,2016-W40,2016-11-06T07:00:07.102000+00:00,756.186,10,10
BPI Challenge 2017,23956,Application_996050409,New credit,2016-10-05T18:59:57.617000+00:00,2016-W40,2016-10-27T12:10:32.994000+00:00,521.1765,18,14
BPI Challenge 2017,23957,Application_328046969,New credit,2016-10-05T19:02:08.754000+00:00,2016-W40,2016-11-06T07:00:06.409000+00:00,755.966,15,11
BPI Challenge 2017,23958,Application_303703837,New credit,2016-10-05T19:17:10.398000+00:00,2016-W40,2016-11-06T07:00:17.395000+00:00,755.7186,20,10
BPI Challenge 2017,23959,Application_1753972754,New credit,2016-10-05T19:17:48.972000+00:00,2016-W40,2016-10-19T07:54:57.678000+00:00,324.6191,14,14
BPI Challenge 2017,23960,Application_2078582702,New credit,2016-10-05T19:17:57.783000+00:00,2016-W40,2016-10-20T15:30:04.995000+00:00,356.202,14,14
BPI Challenge 2017,23961,Application_1583297793,New credit,2016-10-05T19:23:13.568000+00:00,2016-W40,2016-11-07T07:00:17.097000+00:00,779.6176,15,11
BPI Challenge 2017,23962,Application_379569745,New credit,2016-10-05T19:37:12.024000+00:00,2016-W40,2016-10-25T15:07:16.579000+00:00,475.5013,14,13
BPI Challenge 2017,23963,Application_1548060693,New credit,2016-10-05T21:30:26.288000+00:00,2016-W40,2016-10-14T05:18:22.704000+00:00,199.799,12,12
BPI Challenge 2017,23964,Application_1333312143,New credit,2016-10-05T21:31:05.678000+00:00,2016-W40,2016-10-07T14:09:06.775000+00:00,40.6336,11,11
BPI Challenge 2017,23965,Application_563521504,New credit,2016-10-06T04:43:42.451000+00:00,2016-W40,2016-10-24T09:25:56.216000+00:00,436.7038,18,14
BPI Challenge 2017,23966,Application_816597475,New credit,2016-10-06T06:16:17.111000+00:00,2016-W40,2016-10-24T05:24:00.674000+00:00,431.1288,20,15
BPI Challenge 2017,23967,Application_1835712802,New credit,2016-10-06T07:08:41.499000+00:00,2016-W40,2016-10-12T16:05:28.234000+00:00,152.9463,17,14
BPI Challenge 2017,23968,Application_209962049,New credit,2016-10-06T07:20:41.275000+00:00,2016-W40,2016-10-22T21:57:03.944000+00:00,398.6063,13,13
BPI Challenge 2017,23969,Application_218466154,New credit,2016-10-06T07:28:32.508000+00:00,2016-W40,2016-10-24T07:12:06.109000+00:00,431.726,17,14
BPI Challenge 2017,23970,Application_330251746,New credit,2016-10-06T07:42:49.437000+00:00,2016-W40,2016-11-06T07:00:36.111000+00:00,743.2963,14,11
BPI Challenge 2017,23971,Application_2114372453,New credit,2016-10-06T08:08:56.214000+00:00,2016-W40,2016-10-24T05:32:07.290000+00:00,429.3864,16,14
BPI Challenge 2017,23972,Application_895713530,New credit,2016-10-06T08:09:15.196000+00:00,2016-W40,2016-10-18T10:39:02.544000+00:00,290.4965,16,13
BPI Challenge 2017,23973,Application_105434976,New credit,2016-10-06T08:17:56.652000+00:00,2016-W40,2016-11-24T07:00:35.128000+00:00,1174.7107,10,10
BPI Challenge 2017,23974,Application_319847090,New credit,2016-10-06T08:20:29.056000+00:00,2016-W40,2016-12-02T07:00:36.728000+00:00,1366.6688,15,11
BPI Challenge 2017,23975,Application_547720957,New credit,2016-10-06T08:34:54.003000+00:00,2016-W40,2016-11-07T07:00:26.767000+00:00,766.4258,10,10
BPI Challenge 2017,23976,Application_1866125313,New credit,2016-10-06T08:36:42.467000+00:00,2016-W40,2016-11-09T17:40:13.119000+00:00,825.0585,16,15
BPI Challenge 2017,23977,Application_539162249,New credit,2016-10-06T08:51:08.722000+00:00,2016-W40,2016-11-08T07:00:14.852000+00:00,790.1517,11,11
BPI Challenge 2017,23978,Application_1536534288,New credit,2016-10-06T08:51:23.465000+00:00,2016-W40,2016-11-07T07:00:32.219000+00:00,766.1524,12,12
BPI Challenge 2017,23979,Application_2058903028,New credit,2016-10-06T08:59:36.806000+00:00,2016-W40,2016-10-18T05:59:12.800000+00:00,284.9933,19,15
BPI Challenge 2017,23980,Application_1920011483,New credit,2016-10-06T09:01:04.190000+00:00,2016-W40,2016-10-24T06:28:34.112000+00:00,429.4583,13,13
BPI Challenge 2017,23981,Application_1389044798,New credit,2016-10-06T09:05:15.253000+00:00,2016-W40,2016-11-13T07:00:38.766000+00:00,909.9232,11,11
BPI Challenge 2017,23982,Application_1199642180,New credit,2016-10-06T09:08:13.654000+00:00,2016-W40,2016-10-14T05:18:13.194000+00:00,188.1665,18,17
BPI Challenge 2017,23983,Application_740320002,New credit,2016-10-06T09:17:10.451000+00:00,2016-W40,2016-10-14T06:55:47.766000+00:00,189.6437,13,13
BPI Challenge 2017,23984,Application_1641565943,New credit,2016-10-06T09:22:38.282000+00:00,2016-W40,2016-11-02T10:22:06.314000+00:00,648.9911,10,10
BPI Challenge 2017,23985,Application_2020541045,New credit,2016-10-06T09:35:23.316000+00:00,2016-W40,2016-11-07T07:00:31.122000+00:00,765.4188,10,10
BPI Challenge 2017,23986,Application_1536568370,New credit,2016-10-06T09:36:46.584000+00:00,2016-W40,2016-10-13T08:05:57.451000+00:00,166.4864,16,14
BPI Challenge 2017,23987,Application_1751490782,New credit,2016-10-06T09:37:07.610000+00:00,2016-W40,2016-11-06T07:00:29.177000+00:00,741.3893,10,10
BPI Challenge 2017,23988,Application_198167506,Limit raise,2016-10-06T09:55:11.441000+00:00,2016-W40,2016-10-25T10:32:27.905000+00:00,456.6212,18,14
BPI Challenge 2017,23989,Application_1607348800,New credit,2016-10-06T10:02:06.036000+00:00,2016-W40,2016-10-25T13:23:48.622000+00:00,459.3618,26,16
BPI Challenge 2017,23990,Application_1824029008,Limit raise,2016-10-06T10:10:21.307000+00:00,2016-W40,2016-10-14T09:33:37.251000+00:00,191.3878,13,13
BPI Challenge 2017,23991,Application_1986790973,New credit,2016-10-06T10:13:39.421000+00:00,2016-W40,2016-10-17T07:48:26.570000+00:00,261.5798,17,14
BPI Challenge 2017,23992,Application_882854027,New credit,2016-10-06T10:15:12.980000+00:00,2016-W40,2016-10-25T07:10:15.047000+00:00,452.9172,26,17
BPI Challenge 2017,23993,Application_533206267,New credit,2016-10-06T10:19:24.334000+00:00,2016-W40,2016-10-12T19:49:04.254000+00:00,153.4944,12,12
BPI Challenge 2017,23994,Application_1260313275,New credit,2016-10-06T10:22:32.312000+00:00,2016-W40,2016-11-06T07:00:19.919000+00:00,740.6299,12,12
BPI Challenge 2017,23995,Application_567132779,New credit,2016-10-06T10:31:09.715000+00:00,2016-W40,2016-10-24T06:39:42.303000+00:00,428.1424,13,13
BPI Challenge 2017,23996,Application_946633977,New credit,2016-10-06T10:32:50.794000+00:00,2016-W40,2016-10-26T09:05:04.607000+00:00,478.5372,25,16
BPI Challenge 2017,23997,Application_1392867246,New credit,2016-10-06T10:49:48.233000+00:00,2016-W40,2016-11-06T07:00:23.102000+00:00,740.1764,11,11
BPI Challenge 2017,23998,Application_503107919,New credit,2016-10-06T10:51:19.576000+00:00,2016-W40,2016-10-28T11:13:00.540000+00:00,528.3614,22,15
BPI Challenge 2017,23999,Application_533324314,New credit,2016-10-06T11:07:09.688000+00:00,2016-W40,2016-10-24T06:47:23.232000+00:00,427.6704,18,14
BPI Challenge 2017,24000,Application_1454220575,New credit,2016-10-06T11:07:43.209000+00:00,2016-W40,2016-11-27T07:00:32.841000+00:00,1243.8805,18,10
BPI Challenge 2017,24001,Application_1577601300,New credit,2016-10-06T11:27:53.783000+00:00,2016-W40,2016-10-26T08:15:49.411000+00:00,476.7988,14,13
BPI Challenge 2017,24002,Application_1007846031,New credit,2016-10-06T11:30:57.883000+00:00,2016-W40,2016-10-24T12:19:18.864000+00:00,432.8058,20,15
BPI Challenge 2017,24003,Application_479645384,New credit,2016-10-06T11:43:52.103000+00:00,2016-W40,2016-11-18T07:00:18.139000+00:00,1027.2739,10,10
BPI Challenge 2017,24004,Application_341802627,New credit,2016-10-06T11:52:39.738000+00:00,2016-W40,2016-10-18T14:28:33.590000+00:00,290.5983,18,14
BPI Challenge 2017,24005,Application_944752099,New credit,2016-10-06T11:56:56.495000+00:00,2016-W40,2016-10-14T13:11:14.933000+00:00,193.2385,16,15
BPI Challenge 2017,24006,Application_1392174821,New credit,2016-10-06T12:04:36.107000+00:00,2016-W40,2016-10-17T11:46:59.659000+00:00,263.7065,17,15
BPI Challenge 2017,24007,Application_818535320,New credit,2016-10-06T12:05:20.289000+00:00,2016-W40,2016-11-11T07:00:16.311000+00:00,858.9156,11,11
BPI Challenge 2017,24008,Application_2036171309,New credit,2016-10-06T12:07:36.897000+00:00,2016-W40,2016-10-13T05:35:38.806000+00:00,161.4672,15,13
BPI Challenge 2017,24009,Application_2043967522,New credit,2016-10-06T12:08:25.470000+00:00,2016-W40,2016-11-22T15:56:10.573000+00:00,1131.7959,24,16
BPI Challenge 2017,24010,Application_519801050,New credit,2016-10-06T12:25:00.255000+00:00,2016-W40,2016-11-06T07:00:11.861000+00:00,738.5866,11,11
BPI Challenge 2017,24011,Application_893661271,New credit,2016-10-06T12:35:51.932000+00:00,2016-W40,2016-10-07T10:14:42.175000+00:00,21.6473,11,11
BPI Challenge 2017,24012,Application_671639584,New credit,2016-10-06T12:39:18.954000+00:00,2016-W40,2016-11-10T07:00:14.896000+00:00,834.3489,14,10
BPI Challenge 2017,24013,Application_1274166676,New credit,2016-10-06T12:42:20.081000+00:00,2016-W40,2016-11-06T07:00:16.173000+00:00,738.2989,10,10
BPI Challenge 2017,24014,Application_1050938301,New credit,2016-10-06T12:42:40.668000+00:00,2016-W40,2016-11-22T07:37:24.042000+00:00,1122.912,21,15
BPI Challenge 2017,24015,Application_1085277284,New credit,2016-10-06T13:05:03.383000+00:00,2016-W40,2016-10-24T13:53:22.579000+00:00,432.8053,13,13
BPI Challenge 2017,24016,Application_1096932592,New credit,2016-10-06T13:12:35.440000+00:00,2016-W40,2016-11-04T12:25:50.107000+00:00,695.2207,23,16
BPI Challenge 2017,24017,Application_1398266061,New credit,2016-10-06T13:23:17.031000+00:00,2016-W40,2016-12-04T07:00:22.560000+00:00,1409.6182,10,10
BPI Challenge 2017,24018,Application_635576510,New credit,2016-10-06T13:24:42.316000+00:00,2016-W40,2016-11-04T08:09:31.370000+00:00,690.747,18,10
BPI Challenge 2017,24019,Application_89852804,New credit,2016-10-06T13:29:33.386000+00:00,2016-W40,2016-10-24T05:57:49.445000+00:00,424.4711,13,13
BPI Challenge 2017,24020,Application_1592579197,Limit raise,2016-10-06T13:44:51.595000+00:00,2016-W40,2016-10-21T08:12:34.852000+00:00,354.462,14,13
BPI Challenge 2017,24021,Application_1773736131,New credit,2016-10-06T13:45:19.772000+00:00,2016-W40,2016-10-14T13:26:20.710000+00:00,191.6836,12,12
BPI Challenge 2017,24022,Application_1446757334,Limit raise,2016-10-06T13:46:18.099000+00:00,2016-W40,2016-11-07T07:00:33.959000+00:00,761.2377,10,10
BPI Challenge 2017,24023,Application_1611654974,Limit raise,2016-10-06T13:47:17.649000+00:00,2016-W40,2016-10-18T09:57:45.474000+00:00,284.1744,15,14
BPI Challenge 2017,24024,Application_1954441543,Limit raise,2016-10-06T13:49:25.371000+00:00,2016-W40,2016-10-28T13:23:28.922000+00:00,527.5677,16,13
BPI Challenge 2017,24025,Application_999993812,New credit,2016-10-06T13:57:04.099000+00:00,2016-W40,2016-10-24T06:24:30.059000+00:00,424.4572,13,13
BPI Challenge 2017,24026,Application_675510479,New credit,2016-10-06T13:57:07.776000+00:00,2016-W40,2016-10-26T07:14:31.200000+00:00,473.2898,28,16
BPI Challenge 2017,24027,Application_1546275434,New credit,2016-10-06T14:13:41.532000+00:00,2016-W40,2016-10-25T13:20:38.672000+00:00,455.1159,17,14
BPI Challenge 2017,24028,Application_1323283519,New credit,2016-10-06T14:18:53.610000+00:00,2016-W40,2016-11-07T07:00:36.564000+00:00,760.6953,16,12
BPI Challenge 2017,24029,Application_1367737307,New credit,2016-10-06T14:20:07.062000+00:00,2016-W40,2016-10-14T10:49:44.946000+00:00,188.4939,14,13
BPI Challenge 2017,24030,Application_1979031634,New credit,2016-10-06T14:24:10.907000+00:00,2016-W40,2016-10-24T06:14:58.846000+00:00,423.8466,16,14
BPI Challenge 2017,24031,Application_805828914,New credit,2016-10-06T14:34:23.118000+00:00,2016-W40,2016-11-07T07:00:39.814000+00:00,760.438,14,11
BPI Challenge 2017,24032,Application_1252781397,New credit,2016-10-06T14:44:44.707000+00:00,2016-W40,2016-11-07T07:00:25.394000+00:00,760.2613,23,11
BPI Challenge 2017,24033,Application_44899860,New credit,2016-10-06T14:57:34.829000+00:00,2016-W40,2016-11-25T12:11:29.934000+00:00,1197.232,19,14
BPI Challenge 2017,24034,Application_2106397063,New credit,2016-10-06T15:00:27.598000+00:00,2016-W40,2016-10-25T10:46:09.168000+00:00,451.7615,13,13
BPI Challenge 2017,24035,Application_1965180973,New credit,2016-10-06T15:12:44.461000+00:00,2016-W40,2016-10-26T08:46:27.438000+00:00,473.5619,13,13
BPI Challenge 2017,24036,Application_1860164462,New credit,2016-10-06T15:13:03.659000+00:00,2016-W40,2016-10-14T10:19:06.305000+00:00,187.1007,12,12
BPI Challenge 2017,24037,Application_609139308,New credit,2016-10-06T15:14:57.753000+00:00,2016-W40,2016-12-01T07:00:28.288000+00:00,1335.7585,15,11
BPI Challenge 2017,24038,Application_251097614,New credit,2016-10-06T15:15:44.887000+00:00,2016-W40,2016-11-10T07:00:27.968000+00:00,831.7453,10,10
BPI Challenge 2017,24039,Application_1240948520,New credit,2016-10-06T15:17:06.208000+00:00,2016-W40,2016-10-14T09:44:21.475000+00:00,186.4542,12,12
BPI Challenge 2017,24040,Application_883028257,New credit,2016-10-06T15:23:27.840000+00:00,2016-W40,2016-10-24T06:25:40.999000+00:00,423.037,13,13
BPI Challenge 2017,24041,Application_737961399,New credit,2016-10-06T15:32:15.938000+00:00,2016-W40,2016-10-13T10:34:08.208000+00:00,163.0312,24,16
BPI Challenge 2017,24042,Application_460362418,New credit,2016-10-06T16:01:37.436000+00:00,2016-W40,2016-10-28T09:52:07.625000+00:00,521.8417,13,13
BPI Challenge 2017,24043,Application_219576331,New credit,2016-10-06T16:14:51.466000+00:00,2016-W40,2016-11-08T07:00:12.962000+00:00,782.756,12,12
BPI Challenge 2017,24044,Application_136665186,New credit,2016-10-06T16:39:47.568000+00:00,2016-W40,2016-10-13T10:53:58.328000+00:00,162.2363,12,12
BPI Challenge 2017,24045,Application_187778549,New credit,2016-10-06T16:47:46.384000+00:00,2016-W40,2016-11-06T07:00:30.245000+00:00,734.2122,9,9
BPI Challenge 2017,24046,Application_1178554291,New credit,2016-10-06T17:01:35.298000+00:00,2016-W40,2016-10-18T07:09:11.027000+00:00,278.1266,12,12
BPI Challenge 2017,24047,Application_314854055,New credit,2016-10-06T17:07:08.924000+00:00,2016-W40,2016-11-07T07:00:32.783000+00:00,757.89,10,10
BPI Challenge 2017,24048,Application_812842800,New credit,2016-10-06T17:08:51.523000+00:00,2016-W40,2016-11-01T10:12:50.353000+00:00,617.0663,17,15
BPI Challenge 2017,24049,Application_1297722987,New credit,2016-10-06T17:13:33.975000+00:00,2016-W40,2016-10-28T07:33:38.516000+00:00,518.3346,14,14
BPI Challenge 2017,24050,Application_1613644379,New credit,2016-10-06T17:35:17.457000+00:00,2016-W40,2016-10-24T06:38:47.929000+00:00,421.0585,13,13
BPI Challenge 2017,24051,Application_168619482,New credit,2016-10-06T17:43:13.016000+00:00,2016-W40,2016-10-18T09:49:12.775000+00:00,280.0999,14,13
BPI Challenge 2017,24052,Application_391841867,New credit,2016-10-06T17:49:03.056000+00:00,2016-W40,2016-10-24T05:58:53.574000+00:00,420.164,13,13
BPI Challenge 2017,24053,Application_885039337,New credit,2016-10-06T17:51:23.148000+00:00,2016-W40,2016-10-23T20:56:10.910000+00:00,411.0799,20,16
BPI Challenge 2017,24054,Application_893569918,New credit,2016-10-06T18:05:19.319000+00:00,2016-W40,2016-10-12T13:02:03.547000+00:00,138.9456,18,14
BPI Challenge 2017,24055,Application_1609910072,New credit,2016-10-06T18:14:35.555000+00:00,2016-W40,2016-10-24T10:46:44.647000+00:00,424.5359,15,14
BPI Challenge 2017,24056,Application_1261044027,New credit,2016-10-06T18:15:28.594000+00:00,2016-W40,2016-10-13T14:30:34.483000+00:00,164.2516,13,13
BPI Challenge 2017,24057,Application_1216221984,New credit,2016-10-06T18:26:35.086000+00:00,2016-W40,2016-10-13T14:09:19.358000+00:00,163.7123,14,14
BPI Challenge 2017,24058,Application_1035060924,New credit,2016-10-06T18:28:15.031000+00:00,2016-W40,2016-10-21T09:57:13.881000+00:00,351.483,28,16
BPI Challenge 2017,24059,Application_536051300,New credit,2016-10-06T18:34:53.065000+00:00,2016-W40,2016-11-22T06:59:39.276000+00:00,1116.4128,20,14
BPI Challenge 2017,24060,Application_177985707,New credit,2016-10-06T18:36:02.382000+00:00,2016-W40,2016-10-14T10:39:54.261000+00:00,184.0644,15,11
BPI Challenge 2017,24061,Application_2048278308,New credit,2016-10-06T18:47:38.309000+00:00,2016-W40,2016-11-07T07:00:20.699000+00:00,756.2118,10,10
BPI Challenge 2017,24062,Application_2023070477,New credit,2016-10-06T18:49:16.514000+00:00,2016-W40,2016-10-24T07:40:48.376000+00:00,420.8589,15,15
BPI Challenge 2017,24063,Application_279402468,New credit,2016-10-06T18:49:32.056000+00:00,2016-W40,2016-10-31T12:30:47.626000+00:00,593.6877,13,13
BPI Challenge 2017,24064,Application_150329185,New credit,2016-10-06T18:51:28.004000+00:00,2016-W40,2016-11-07T07:00:19.564000+00:00,756.1477,11,11
BPI Challenge 2017,24065,Application_579664461,New credit,2016-10-06T18:59:58.111000+00:00,2016-W40,2016-10-26T10:50:10.710000+00:00,471.8368,17,14
